demand_el,pv,wind
0.5534826955,0,0.525317
0.5366576584,0,0.626495
0.524365792,0,0.714753
0.5195710923,0,0.777148
0.5424112981,0,0.826723
0.6234853108,0,0.850157
0.7640135995,0,0.845062
0.8272164589,0,0.824433
0.8552000697,0.021646,0.79526
0.8613024148,0.097237,0.74988
0.8789120391,0.180099,0.6993
0.8803940371,0.259399,0.683634
0.8542411298,0.311919,0.694958
0.8517130154,0.327208,0.703182
0.8421236161,0.318043,0.700138
0.8414262052,0.260472,0.667119
0.8503181937,0.169142,0.606233
0.8710661669,0.046713,0.600367
0.8726353413,9E-06,0.61774
0.8153604742,0,0.608546
0.7642751286,0,0.574659
0.7021183855,0,0.522601
0.6720425421,0,0.461736
0.6203469619,0,0.413643
0.5819893645,0,0.383642
0.5624618603,0,0.376471
0.5381396565,0,0.384099
0.5260221428,0,0.400649
0.5513032865,0,0.416965
0.6405718769,0,0.417418
0.7641007759,0,0.429705
0.8457850231,0,0.455555
0.870368756,0.012882,0.482659
0.8765582774,0.059259,0.503449
0.9006189521,0.114882,0.565818
0.9085520007,0.164742,0.650004
0.8864963822,0.207244,0.716061
0.8849272077,0.19683,0.758256
0.8770813355,0.168288,0.77553
0.8673175835,0.137221,0.784641
0.8662714672,0.084478,0.79866
0.8841426205,0.03037,0.819036
0.871589225,0.000193,0.835263
0.8098683637,0,0.837616
0.7494551478,0,0.828994
0.687385581,0,0.815029
0.661058321,0,0.800003
0.6109319153,0,0.788479
0.580158661,0,0.774592
0.5588876297,0,0.759351
0.5449394124,0,0.748243
0.5411036527,0,0.740272
0.5651643274,0,0.732616
0.6486792782,0,0.724984
0.7730799407,0,0.723629
0.8485746666,0,0.719304
0.8675791125,0.038891,0.702123
0.8585127713,0.153238,0.668144
0.8700200506,0.272028,0.638537
0.859646064,0.364439,0.621621
0.8232063464,0.413709,0.59329
0.7994943771,0.423877,0.561426
0.7866794525,0.38915,0.510571
0.7749106442,0.317052,0.450268
0.7758695842,0.20958,0.381342
0.8171911778,0.086719,0.321695
0.8321855113,0.0013,0.29843
0.7793566385,0,0.259514
0.7204254206,0,0.20511
0.6594891465,0,0.153932
0.6480690437,0,0.111088
0.5999476942,0,0.079673
0.5646412693,0,0.052398
0.5371807166,0,0.033909
0.5192223869,0,0.027042
0.5039665243,0,0.026563
0.5142533345,0,0.028858
0.550431523,0,0.033015
0.5955888763,0,0.037218
0.6500740999,0,0.039473
0.6902624008,0.055709,0.040606
0.7056926162,0.222693,0.036703
0.7204254206,0.394093,0.054712
0.7161537791,0.498515,0.079443
0.6854677012,0.540454,0.092506
0.6616685555,0.541508,0.099331
0.6498997472,0.485396,0.105683
0.6471972801,0.354432,0.108931
0.6652427862,0.195009,0.100079
0.7106616686,0.05789,0.076896
0.7174614245,0,0.073681
0.6801499433,0,0.068675
0.6355156482,0,0.063476
0.5895737076,0,0.05728
0.5807688955,0,0.050788
0.5413651818,0,0.039478
0.5085868712,0,0.03292
0.4804289077,0,0.031909
0.4701420975,0,0.031245
0.4584604655,0,0.030217
0.4527940023,0,0.027286
0.4603783454,0,0.022564
0.4895824252,0,0.016577
0.5190480342,0,0.0127
0.5683898527,0.023512,0.010604
0.6034347485,0.126252,0.009056
0.625490367,0.277722,0.008181
0.6508586871,0.387577,0.008471
0.6451922239,0.441664,0.012537
0.607444861,0.466791,0.018828
0.5868712405,0.432629,0.025619
0.5739691396,0.35408,0.031785
0.5863481824,0.24246,0.035202
0.6301978903,0.112653,0.035864
0.6910469881,0.000998,0.041067
0.6834626449,0,0.04215
0.6468485747,0,0.041727
0.6061372156,0,0.042297
0.5740563159,0,0.047715
0.5678667945,0,0.057871
0.5361346003,0,0.071582
0.5175660361,0,0.081756
0.4988231192,0,0.081667
0.4939412431,0,0.075755
0.4957719466,0,0.06835
0.5321244878,0,0.062415
0.630110714,0,0.057152
0.7533780839,0,0.057224
0.8177142359,0.051108,0.060113
0.8382878563,0.196083,0.062121
0.8390724436,0.36179,0.07495
0.8459593758,0.516174,0.089576
0.8477900793,0.586306,0.098792
0.8207654084,0.594039,0.10645
0.8142271816,0.552207,0.112015
0.8140528289,0.459619,0.110437
0.8136169471,0.320907,0.096316
0.8451747886,0.152919,0.082683
0.8970447215,0.000966,0.08687
0.8667945253,0,0.084634
0.8067300148,0,0.080973
0.7437886845,0,0.075706
0.6941853369,0,0.071169
0.6649812571,0,0.065879
0.6185162584,0,0.059626
0.5882660622,0,0.056657
0.5683898527,0,0.055269
0.550693052,0,0.055186
0.5416267108,0,0.054173
0.5740563159,0,0.054634
0.6648940807,0,0.056421
0.7806642838,0,0.060692
0.8398570308,0.06505,0.066146
0.8555487752,0.231282,0.067717
0.850143841,0.405341,0.076775
0.8517130154,0.539778,0.105234
0.8457850231,0.591098,0.127223
0.8157091797,0.59513,0.147306
0.8101298928,0.548817,0.161729
0.8022840206,0.453483,0.175344
0.8157091797,0.312926,0.16564
0.8504925464,0.140848,0.158997
0.9088135298,0.000557,0.181738
0.8836195624,0,0.194887
0.8137912998,0,0.197797
0.7619213669,0,0.195628
0.6997646238,0,0.192064
0.6738732456,0,0.198374
0.6227878999,0,0.210037
0.5885275913,0,0.224308
0.5646412693,0,0.230326
0.5545288118,0,0.229925
0.5562723389,0,0.232943
0.5826867753,0,0.236196
0.6775346526,0,0.236352
0.787028158,0,0.230106
0.8456978467,0.046234,0.221094
0.854764188,0.174719,0.171664
0.8546770116,0.280574,0.174475
0.8619126493,0.362846,0.213543
0.862087002,0.422411,0.206629
0.8416005579,0.43708,0.188683
0.8291343388,0.407357,0.169425
0.8239909337,0.333476,0.150461
0.8293958678,0.225573,0.121644
0.867927818,0.086868,0.115311
0.9149158748,0.000233,0.135404
0.8820503879,0,0.140219
0.8264318717,0,0.131071
0.7664545375,0,0.112855
0.6950571005,0,0.094401
0.6710836021,0,0.075321
0.6229622526,0,0.056225
0.5880917095,0,0.041067
0.5704820853,0,0.030871
0.5559236335,0,0.026178
0.5501699939,0,0.026507
0.5814663063,0,0.02423
0.6772731235,0,0.022259
0.7797925203,0,0.021658
0.8438671432,0.019343,0.020182
0.8643535873,0.105258,0.016786
0.8653997036,0.202982,0.021379
0.874030163,0.296454,0.032181
0.8701944033,0.350898,0.034638
0.8448260832,0.357979,0.039198
0.8368930346,0.333642,0.043995
0.8310522186,0.269184,0.043459
0.8349751547,0.166933,0.037796
0.8648766455,0.045246,0.037793
0.9006189521,1.3E-05,0.045635
0.8739429867,0,0.04669
0.8107401273,0,0.043043
0.7508499695,0,0.041614
0.6950571005,0,0.045987
0.671781013,0,0.052399
0.6232237817,0,0.054675
0.5914044111,0,0.055196
0.5647284456,0,0.054646
0.5512161102,0,0.051995
0.5453752942,0,0.047621
0.5737076105,0,0.043637
0.6595763229,0,0.042531
0.7583471363,0,0.045184
0.8164065905,0.026205,0.047232
0.8251242263,0.13905,0.03698
0.82503705,0.294532,0.023243
0.8254729317,0.434899,0.038771
0.8260831662,0.48429,0.047554
0.795309912,0.483726,0.051197
0.775346526,0.438914,0.058335
0.7632290123,0.353051,0.060208
0.7667160666,0.22508,0.046298
0.8082991893,0.083593,0.03306
0.8522360736,3.7E-05,0.032573
0.8266062244,0,0.032789
0.769244181,0,0.034251
0.7024670909,0,0.035746
0.6526893906,0,0.036488
0.6416179932,0,0.038491
0.5859994769,0,0.037149
0.5530468137,0,0.032841
0.5300322553,0,0.029838
0.5096329875,0,0.028313
0.5018742917,0,0.027601
0.5043152297,0,0.025932
0.5115508674,0,0.027642
0.5261964955,0,0.029752
0.5711794961,0.021322,0.028743
0.5961991108,0.126222,0.023383
0.6137215587,0.26218,0.018191
0.6403103478,0.389158,0.016217
0.6356028245,0.46763,0.015343
0.5981169907,0.488536,0.016702
0.5714410252,0.439612,0.018166
0.55409293,0.334521,0.020327
0.5608926859,0.207968,0.025229
0.611106268,0.081787,0.040089
0.6640223171,5E-06,0.059529
0.6634120826,0,0.07132
0.6316798884,0,0.075491
0.5985528725,0,0.071898
0.5708307907,0,0.066743
0.5658617383,0,0.063476
0.5218376776,0,0.063235
0.4949873594,0,0.065767
0.4669165722,0,0.068709
0.4643884579,0,0.073449
0.4568041147,0,0.08004
0.4596809345,0,0.087335
0.481475024,0,0.090034
0.5070176968,0,0.086337
0.5485136431,0.038636,0.083282
0.5819021881,0.177313,0.080616
0.6091883881,0.309146,0.081849
0.633772121,0.413978,0.088348
0.6352541191,0.475095,0.102863
0.6007322814,0.503784,0.123443
0.5798099555,0.470596,0.145792
0.5669078546,0.388267,0.171987
0.577979252,0.254978,0.191236
0.6357771772,0.082088,0.210337
0.6867753465,0,0.253454
0.6843344085,0,0.277913
0.6547816232,0,0.29289
0.6243570744,0,0.297666
0.5968093453,0,0.296275
0.5968965217,0,0.305132
0.5538314009,0,0.315984
0.5316014297,0,0.318552
0.5117252201,0,0.31695
0.5072792259,0,0.319992
0.5044895824,0,0.320684
0.5449394124,0,0.300262
0.6485921018,0,0.290389
0.7700287682,0,0.290602
0.8221602301,0.014627,0.291171
0.8437799669,0.114022,0.28775
0.8538924244,0.239788,0.288258
0.8653997036,0.32794,0.295151
0.8663586435,0.401145,0.321936
0.8445645541,0.43547,0.357932
0.8365443292,0.416058,0.388427
0.8254729317,0.343963,0.408179
0.8320111586,0.21819,0.429725
0.866707349,0.075636,0.504809
0.8958242525,0,0.565128
0.8701944033,0,0.588939
0.809694011,0,0.592636
0.7483218551,0,0.582891
0.6860779357,0,0.569836
0.6617557318,0,0.554614
0.6106703862,0,0.550895
0.5798099555,0,0.554716
0.5560108099,0,0.554895
0.544590707,0,0.550193
0.5430215326,0,0.545
0.5742306686,0,0.556388
0.6607967919,0,0.567324
0.7720338244,0,0.5752
0.8238165809,0.022632,0.584642
0.8310522186,0.134232,0.583323
0.8280010461,0.275439,0.587015
0.8295702206,0.393987,0.633061
0.8321855113,0.461723,0.691659
0.8100427164,0.47805,0.734762
0.8037660187,0.431922,0.749982
0.7960944992,0.332734,0.755733
0.7991456717,0.190631,0.782638
0.8500566646,0.033866,0.808882
0.8831836806,0,0.82268
0.8592101822,0,0.829417
0.7953970883,0,0.836006
0.7360299887,0,0.839384
0.6756167727,0,0.841024
0.6535611542,0,0.842456
0.5959375817,0,0.845433
0.5685642054,0,0.841079
0.5472931741,0,0.826613
0.5300322553,0,0.812036
0.5301194316,0,0.805329
0.5558364572,0,0.806965
0.6402231715,0,0.809304
0.7554703165,0,0.811677
0.8065556621,0.013846,0.812486
0.8214628193,0.096469,0.802044
0.8280882225,0.204354,0.791076
0.8449132595,0.27261,0.788202
0.8457850231,0.286333,0.790995
0.8185859995,0.270756,0.787989
0.819196234,0.236268,0.763463
0.8153604742,0.155319,0.734938
0.8288728097,0.06876,0.743928
0.8733327522,0.007652,0.762855
0.8966088397,0,0.774531
0.8673175835,0,0.777471
0.8020224915,0,0.776902
0.7432656264,0,0.767758
0.6806730015,0,0.749473
0.6584430303,0,0.733201
0.6061372156,0,0.717755
0.5736204341,0,0.699138
0.5498212885,0,0.679227
0.5418010636,0,0.660745
0.5383140092,0,0.644402
0.5686513817,0,0.609936
0.6620172609,0,0.563512
0.7819719292,0,0.512973
0.8387237381,0.000344,0.450787
0.8619998256,0.015941,0.36805
0.8649638218,0.044507,0.283919
0.8734199285,0.088061,0.220625
0.8780402755,0.10375,0.183609
0.8553744225,0.096947,0.14861
0.8579025368,0.083386,0.118621
0.8575538314,0.056305,0.102025
0.8526719554,0.023333,0.097802
0.883532386,0.003242,0.096015
0.9002702467,0,0.099848
0.866968878,0,0.107143
0.8078633075,0,0.118602
0.7546857292,0,0.13194
0.688344521,0,0.149426
0.6620172609,0,0.176184
0.609885799,0,0.1971
0.573097376,0,0.20792
0.5563595153,0,0.201652
0.5380524802,0,0.19385
0.5305553134,0,0.191811
0.5560108099,0,0.198821
0.6440589312,0,0.225277
0.7676750065,0,0.253945
0.826257519,0.001096,0.281897
0.8456106704,0.031122,0.285406
0.8465696103,0.0818,0.268044
0.8557231279,0.128704,0.287703
0.8579025368,0.170195,0.319221
0.8285241043,0.191373,0.326339
0.8116118909,0.177896,0.30307
0.8021096679,0.13022,0.271207
0.7959201465,0.069104,0.268584
0.8361956237,0.014915,0.308669
0.8595588876,0,0.358985
0.8304419841,0,0.38841
0.7687211228,0,0.395106
0.7069130852,0,0.382694
0.6563507977,0,0.352314
0.6538226833,0,0.295782
0.5950658182,0,0.241843
0.5572312789,0,0.201257
0.5313399006,0,0.169406
0.5165199198,0,0.149379
0.4987359428,0,0.141091
0.5139046291,0,0.142704
0.5436317671,0,0.144803
0.5841687734,0,0.150002
0.6410077587,0.001027,0.143123
0.6796268852,0.037879,0.120524
0.707610496,0.103337,0.091534
0.722953535,0.162066,0.083002
0.7252201203,0.200844,0.079388
0.6931392206,0.209956,0.078142
0.6731758347,0.187768,0.081936
0.6636736117,0.145235,0.085303
0.6727399529,0.091333,0.08546
0.7203382443,0.027444,0.082281
0.7450963299,0,0.083077
0.7113590794,0,0.083605
0.6661145497,0,0.082877
0.6235724871,0,0.081526
0.590881353,0,0.078192
0.5848661843,0,0.071576
0.5422369453,0,0.059965
0.5089355767,0,0.048641
0.4831313748,0,0.040584
0.4731060936,0,0.036228
0.4631679888,0,0.035753
0.4643012815,0,0.039513
0.479295615,0,0.046149
0.4983872374,0,0.062106
0.5400575364,0.004587,0.091964
0.5720512597,0.066306,0.122537
0.6045680411,0.170629,0.162303
0.628890245,0.29939,0.185672
0.6357771772,0.370042,0.193147
0.6012553396,0.408897,0.206459
0.5883532386,0.375773,0.212043
0.5744050214,0.275016,0.204256
0.5818150118,0.142112,0.200158
0.646935751,0.019653,0.239707
0.683724174,0,0.291258
0.6772731235,0,0.325942
0.6484177491,0,0.350699
0.6124139133,0,0.364767
0.5821637172,0,0.372312
0.58137913,0,0.399675
0.535088484,0,0.426689
0.5132943946,0,0.442803
0.4975154738,0,0.450524
0.4861825473,0,0.453819
0.4826083166,0,0.4519
0.5238427339,0,0.44035
0.6239211926,0,0.426818
0.7493679714,0,0.41586
0.803853195,0.002463,0.40725
0.8276523407,0.041615,0.394426
0.826257519,0.108924,0.384859
0.8356725656,0.203115,0.372543
0.8420364397,0.300569,0.351116
0.8239037573,0.347596,0.318091
0.818237294,0.319621,0.297563
0.8226832883,0.220426,0.283389
0.8253857554,0.09417,0.295975
0.8674919362,0.007436,0.366325
0.8886757911,0,0.40144
0.8579897132,0,0.409703
0.7987969663,0,0.414042
0.7402144538,0,0.410421
0.6823293523,0,0.399717
0.6573097376,0,0.379736
0.5972452271,0,0.360636
0.5652515038,0,0.340686
0.5376165984,0,0.317048
0.5236683811,0,0.304284
0.5225350885,0,0.300942
0.5509545811,0,0.288448
0.6417923459,0,0.266968
0.767064772,0,0.245966
0.8119605963,0.004126,0.2374
0.8297445733,0.052482,0.225429
0.8300932787,0.155592,0.227104
0.83820068,0.270309,0.271772
0.8308778659,0.337077,0.343007
0.8122221254,0.327934,0.395978
0.8137912998,0.283093,0.426868
0.8086478947,0.20136,0.435867
0.8162322378,0.093894,0.459217
0.8583384186,0.009515,0.511306
0.8709789905,0,0.539164
0.8530206608,0,0.545619
0.7906023886,0,0.549018
0.7344608142,0,0.548614
0.6689913695,0,0.54677
0.6476331619,0,0.543156
0.5980298143,0,0.531256
0.5639438584,0,0.50449
0.5437189434,0,0.465983
0.5240170866,0,0.42747
0.5237555575,0,0.397658
0.55409293,0,0.378729
0.6458024584,0,0.376285
0.767064772,0,0.390708
0.8217243484,0.002123,0.411966
0.8375904455,0.049649,0.412944
0.8349751547,0.130268,0.423944
0.8395083253,0.201634,0.449532
0.8393339726,0.231695,0.479436
0.8144887107,0.220228,0.494003
0.8164937669,0.180218,0.484869
0.8117862436,0.117009,0.454632
0.8197192921,0.052456,0.429701
0.8736814576,0.004338,0.461403
0.8880655566,0,0.486719
0.857205126,0,0.481978
0.7961816755,0,0.468504
0.7392555139,0,0.446911
0.6779705344,0,0.415476
0.6618429082,0,0.379275
0.599163107,0,0.344604
0.5696103217,0,0.312655
0.5488623485,0,0.276341
0.5364833057,0,0.240828
0.5293348444,0,0.210965
0.5615900968,0,0.182549
0.6519048034,0,0.157645
0.7772644059,0,0.134659
0.8368058583,0.000409,0.116548
0.854764188,0.019151,0.093519
0.8598204167,0.061519,0.069033
0.8724609886,0.121484,0.058028
0.8760352192,0.170689,0.060261
0.8470926685,0.178129,0.053172
0.8470926685,0.161335,0.045761
0.8403800889,0.106251,0.041076
0.8470926685,0.05778,0.038106
0.8782146282,0.012289,0.044004
0.8970447215,0,0.053147
0.8614767675,0,0.056427
0.8035044896,0,0.050832
0.7403888066,0,0.041038
0.6794525325,0,0.034137
0.6587045593,0,0.03275
0.5977682852,0,0.03183
0.5681283236,0,0.0299
0.5450265888,0,0.027179
0.5366576584,0,0.025552
0.5309040188,0,0.025138
0.5605439805,0,0.0262
0.6513817453,0,0.030903
0.7626187778,0,0.041024
0.8221602301,0.00124,0.058126
0.8365443292,0.043179,0.07272
0.8371545637,0.119611,0.074532
0.8432569087,0.214534,0.103541
0.8356725656,0.282354,0.148671
0.7994072008,0.301868,0.186711
0.7863307471,0.290623,0.214573
0.7789207567,0.228972,0.219012
0.7768285241,0.142053,0.208184
0.8362828001,0.025647,0.25822
0.8551128934,0,0.321902
0.8227704646,0,0.374243
0.7665417139,0,0.41253
0.7159794264,0,0.429162
0.6566995031,0,0.43146
0.642053875,0,0.44588
0.5918402929,0,0.457948
0.5569697498,0,0.459732
0.5299450789,0,0.456855
0.5127713364,0,0.465329
0.5015255863,0,0.47938
0.5108534565,0,0.496777
0.5434574143,0,0.516407
0.5858251242,0,0.536832
0.6434486967,0.000488,0.557275
0.6774474762,0.039879,0.573081
0.7006363874,0.118035,0.580628
0.7101386104,0.197726,0.578144
0.7092668468,0.25119,0.58016
0.678842298,0.269702,0.57406
0.6629762009,0.231437,0.552668
0.6606224392,0.151507,0.523198
0.6669863133,0.059335,0.51985
0.7267021184,0.002554,0.565233
0.7450963299,0,0.611272
0.7070874379,0,0.63733
0.6546072705,0,0.656464
0.6163368494,0,0.67508
0.5824252463,0,0.688823
0.5799843083,0,0.698098
0.5340423677,0,0.703009
0.5023973498,0,0.701851
0.4755470316,0,0.697979
0.4672652777,0,0.6948
0.4550605876,0,0.693831
0.4596809345,0,0.686466
0.4775520879,0,0.68087
0.4986487665,0,0.679992
0.543370238,0.001798,0.676131
0.5786766629,0.056457,0.658186
0.6150292041,0.140001,0.624719
0.6448435184,0.25156,0.577013
0.6458896347,0.325431,0.514277
0.6117165025,0.343247,0.443216
0.5975067562,0.317888,0.367711
0.5885275913,0.235372,0.288877
0.6019527504,0.127871,0.234616
0.6566995031,0.013577,0.212571
0.6913085171,0,0.19334
0.6860779357,0,0.170088
0.6573097376,0,0.142522
0.6225263708,0,0.1138
0.5887891204,0,0.090342
0.5917531166,0,0.091098
0.5518263447,0,0.100906
0.5213146195,0,0.107587
0.5030075843,0,0.114885
0.5039665243,0,0.125408
0.4994333537,0,0.141382
0.5356115421,0,0.13944
0.6319414175,0,0.130237
0.7659314794,0,0.124381
0.8375904455,2.4E-05,0.119563
0.8514514864,0.028988,0.111668
0.8619126493,0.095451,0.105281
0.8687995816,0.173256,0.112806
0.8772556883,0.224164,0.128339
0.8500566646,0.230261,0.137038
0.8428210269,0.201081,0.142064
0.8437799669,0.128002,0.14701
0.8602562985,0.048115,0.157977
0.894255078,0.00221,0.179121
0.9022753029,0,0.203805
0.8685380525,0,0.232291
0.8073402493,0,0.26457
0.7516345567,0,0.293807
0.6909598117,0,0.319755
0.6709964258,0,0.331849
0.6143317932,0,0.336732
0.5807688955,0,0.347339
0.5619388022,0,0.374813
0.55409293,0,0.418894
0.547031645,0,0.474144
0.5763229012,0,0.528929
0.6643710226,0,0.577295
0.7897306251,0,0.62125
0.8575538314,2.6E-05,0.65904
0.884752855,0.008939,0.674063
0.8925987272,0.03702,0.66467
0.9044547119,0.084285,0.629342
0.908377648,0.134119,0.579266
0.8787376863,0.186765,0.526445
0.87769157,0.161403,0.464642
0.8803940371,0.102069,0.400671
0.885711795,0.036901,0.362632
0.9109057624,0.002495,0.312221
0.9189259873,0,0.263304
0.8911167291,0,0.218044
0.8246883445,0,0.180066
0.7667160666,0,0.151481
0.7037747363,0,0.130012
0.6872984047,0,0.127775
0.6287158923,0,0.122546
0.604044983,0,0.108127
0.5898352367,0,0.092586
0.5717897306,0,0.081234
0.5788510156,0,0.073546
0.6150292041,0,0.067444
0.706390027,0,0.062069
0.8126580071,0,0.058134
0.8434312614,0.001829,0.055937
0.8459593758,0.053616,0.052302
0.8548513643,0.133921,0.046777
0.8678406416,0.21234,0.05295
0.8619998256,0.267525,0.066451
0.8544154825,0.269265,0.0793
0.85136431,0.238674,0.086996
0.8558974806,0.168713,0.0922
0.8663586435,0.091563,0.10185
0.8948653125,0.009114,0.135628
0.8853630895,0,0.181596
0.8487490193,0,0.232709
0.79679191,0,0.282069
0.747798797,0,0.322849
0.7161537791,0,0.358498
0.6749193619,0,0.380478
0.6273210705,0,0.395237
0.5967221689,0,0.406736
0.5837328916,0,0.413296
0.5701333798,0,0.412753
0.5635079766,0,0.409773
0.5921889983,0,0.397454
0.6900008718,0,0.376966
0.8151861215,0,0.351169
0.8677534653,0.00151,0.324969
0.8809170953,0.070868,0.281758
0.8768198065,0.228836,0.229622
0.8768198065,0.355539,0.213993
0.8719379304,0.427425,0.209077
0.8436056142,0.446312,0.206736
0.8500566646,0.40029,0.207935
0.8569435969,0.290987,0.200608
0.8714148723,0.161555,0.172768
0.9109057624,0.013227,0.173734
0.9242437451,0,0.174211
0.8876296748,0,0.163114
0.8320983349,0,0.146487
0.7722081771,0,0.128471
0.7078720251,0,0.111158
0.6865138175,0,0.098598
0.6273210705,0,0.094792
0.5956760527,0,0.099021
0.5734460814,0,0.104798
0.5615029204,0,0.107163
0.5558364572,0,0.103501
0.5846918316,0,0.101435
0.6769244181,0,0.096461
0.7972277918,0,0.086932
0.8504053701,0.00179,0.079093
0.8640048819,0.080337,0.072439
0.8583384186,0.201124,0.065933
0.8647022927,0.315406,0.066102
0.8601691221,0.374973,0.056876
0.8281753988,0.385551,0.048712
0.818237294,0.343413,0.043951
0.8152732979,0.23435,0.043185
0.8266062244,0.107073,0.045396
0.8755993375,0.004889,0.05917
0.8824862697,0,0.070397
0.848923372,0,0.071347
0.7862435707,0,0.06343
0.7287071746,0,0.051376
0.6769244181,0,0.042802
0.6682067823,0,0.037164
0.6178188475,0,0.032608
0.5807688955,0,0.030917
0.5539185773,0,0.030291
0.5356115421,0,0.030028
0.5238427339,0,0.029847
0.5298579025,0,0.031487
0.5655130329,0,0.032752
0.6070961555,0,0.031396
0.6653299625,0.000757,0.026541
0.7062156743,0.056311,0.021564
0.7204254206,0.163259,0.01638
0.7374248104,0.255261,0.013983
0.7347223433,0.344391,0.011036
0.7026414436,0.368355,0.009411
0.6870368756,0.330126,0.010213
0.6842472322,0.231156,0.014044
0.7010722692,0.105855,0.022873
0.7576497254,0.008002,0.039534
0.7651468922,0,0.052825
0.7296661145,0,0.062252
0.688344521,0,0.071973
0.6459768111,0,0.081128
0.6093627408,0,0.091262
0.6091883881,0,0.096789
0.5621131549,0,0.09204
0.5331706041,0,0.082324
0.5047511115,0,0.068972
0.4928079505,0,0.061338
0.4750239735,0,0.058896
0.4818237294,0,0.063495
0.499259001,0,0.07249
0.5161712144,0,0.085012
0.5603696278,0.000304,0.094999
0.5987272252,0.067849,0.098441
0.6305465958,0.187715,0.096354
0.6621916136,0.291584,0.098428
0.6720425421,0.363165,0.100052
0.6406590533,0.388412,0.103314
0.6271467178,0.369141,0.105909
0.6174701421,0.292036,0.107951
0.6309824776,0.172921,0.106867
0.6829395868,0.015291,0.120732
0.7082207305,0,0.137661
0.7083950833,0,0.153259
0.6839857031,0,0.17088
0.6407462296,0,0.186488
0.6100601517,0,0.199943
0.613547206,0,0.21381
0.5725743178,0,0.223555
0.5472059977,0,0.22452
0.5261964955,0,0.219555
0.5178275652,0,0.216147
0.5204428559,0,0.220947
0.5580158661,0,0.23268
0.6623659663,0,0.241455
0.7912126231,0,0.24473
0.8520617209,0.000507,0.243409
0.87769157,0.061937,0.226701
0.8843169732,0.163707,0.196597
0.8972190742,0.243662,0.228658
0.8970447215,0.285031,0.231053
0.884752855,0.289767,0.201132
0.8848400314,0.244178,0.173246
0.8829221515,0.154905,0.150672
0.8945166071,0.055538,0.134913
0.921541278,0.001561,0.165875
0.9231976288,0,0.184822
0.8923371982,0,0.172631
0.8260831662,0,0.157264
0.7571266672,0,0.147691
0.6995030948,0,0.141543
0.6874727574,0,0.126406
0.633772121,0,0.103465
0.6005579287,0,0.077755
0.5760613722,0,0.056364
0.5649027984,0,0.041467
0.5586261006,0,0.03069
0.5894865313,0,0.026523
0.6846831139,0,0.026113
0.8021096679,0,0.026295
0.8768198065,0,0.02766
0.898875425,0.012546,0.027747
0.9042803592,0.054617,0.024856
0.9131723477,0.108071,0.022602
0.913259524,0.162901,0.017743
0.8889373202,0.191907,0.019214
0.8890244966,0.179593,0.028487
0.8955627234,0.135916,0.040508
0.9085520007,0.064032,0.047002
0.9376689042,0.003263,0.055884
0.9312178537,0,0.064923
0.8948653125,0,0.070337
0.8359340947,0,0.074543
0.7800540493,0,0.077727
0.7143230756,0,0.081049
0.6957545114,0,0.098375
0.6424025804,0,0.119032
0.6097986226,0,0.130765
0.5832098335,0,0.136716
0.5744921977,0,0.13549
0.5662976201,0,0.134447
0.5974195798,0,0.129884
0.6947083951,0,0.129391
0.8225961119,0,0.132305
0.8842297969,0.000224,0.139514
0.8990497777,0.048985,0.13589
0.8987882486,0.164656,0.126971
0.9068956499,0.264687,0.146931
0.9061110627,0.314469,0.182156
0.890593671,0.315578,0.204338
0.8894603783,0.266876,0.209691
0.8899834365,0.172006,0.199318
0.8990497777,0.066185,0.184302
0.9406329004,0.001297,0.223738
0.9420277221,0,0.258037
0.9079417662,0,0.276704
0.8449132595,0,0.286059
0.7829308691,0,0.2856
0.7285328219,0,0.278583
0.7070874379,0,0.279208
0.6575712667,0,0.283264
0.6240955453,0,0.284252
0.5983785197,0,0.28004
0.5887891204,0,0.266532
0.5827739517,0,0.270297
0.6142446169,0,0.287254
0.707348967,0,0.306721
0.8327085694,0,0.328948
0.8919013164,2.2E-05,0.353131
0.90593671,0.058704,0.360999
0.907157179,0.180127,0.379767
0.9176183419,0.283004,0.435316
0.9165722256,0.335069,0.451663
0.8935576672,0.340042,0.424815
0.8977421323,0.283011,0.386783
0.9001830704,0.175978,0.339256
0.9109929387,0.068812,0.2884
0.9437712492,0.002648,0.313128
0.950047947,0,0.330934
0.9128236422,0,0.333179
0.8569435969,0,0.331961
0.7998430826,0,0.324989
0.7363786941,0,0.316712
0.7228663586,0,0.288963
0.6654171389,0,0.254394
0.6323772993,0,0.218941
0.6034347485,0,0.185201
0.5927120565,0,0.157097
0.5871327696,0,0.133765
0.6140702641,0,0.12674
0.7069130852,0,0.127098
0.8259959899,0,0.131748
0.8885886148,0,0.139525
0.9075058844,0.027341,0.135943
0.917879871,0.101975,0.128318
0.9267718595,0.172384,0.134084
0.9206695144,0.211077,0.117191
0.8913782582,0.21429,0.102225
0.8842297969,0.177358,0.09267
0.8790863918,0.118839,0.087879
0.8792607445,0.050048,0.090941
0.9161363438,0.00251,0.120031
0.9253770377,0,0.141819
0.8747275739,0,0.151093
0.8192834103,0,0.152085
0.7659314794,0,0.148263
0.7063028507,0,0.14353
0.7024670909,0,0.141356
0.6467613983,0,0.139933
0.613547206,0,0.131615
0.586261006,0,0.123141
0.5655130329,0,0.117156
0.5531339901,0,0.11409
0.5664719728,0,0.107392
0.5977682852,0,0.099987
0.6394385843,0,0.098643
0.6951442769,0,0.099882
